Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Taylor Clarke (11237063),Taylor Clarke,11237063,P,4700,ARI@COL 09/10/2018 08:40PM ET,ARI,0
SP,Lucas Giolito (11236258),Lucas Giolito,11236258,P,4700,CWS@KC 09/10/2018 08:15PM ET,CWS,9.75
SP,Burch Smith (11237060),Burch Smith,11237060,P,4700,CWS@KC 09/10/2018 08:15PM ET,KC,3.72
OF,Nomar Mazara (11236296),Nomar Mazara,11236296,OF,4700,TEX@LAA 09/10/2018 10:07PM ET,TEX,7.94
SP,Doug Fister (11237059),Doug Fister,11237059,P,4700,TEX@LAA 09/10/2018 10:07PM ET,TEX,8.98
SP,Ariel Jurado (11237062),Ariel Jurado,11237062,P,4700,TEX@LAA 09/10/2018 10:07PM ET,TEX,2.63
1B/3B,Mark Reynolds (11236284),Mark Reynolds,11236284,1B/3B,4700,WAS@PHI 09/10/2018 07:05PM ET,WAS,5.66
OF,Juan Soto (11236288),Juan Soto,11236288,OF,4700,WAS@PHI 09/10/2018 07:05PM ET,WAS,8.79
1B,Anthony Rizzo (11236297),Anthony Rizzo,11236297,1B,4600,MIL@CHC 09/10/2018 08:05PM ET,CHC,8.72
OF,Michael Brantley (11236289),Michael Brantley,11236289,OF,4600,CLE@TB 09/10/2018 07:10PM ET,CLE,8.54
OF,Starling Marte (11236292),Starling Marte,11236292,OF,4600,PIT@STL 09/10/2018 08:15PM ET,PIT,8.62
OF,Gregory Polanco (11236293),Gregory Polanco,11236293,OF,4600,PIT@STL 09/10/2018 08:15PM ET,PIT,8.51
SP,John Lamb (11237064),John Lamb,11237064,P,4600,TEX@LAA 09/10/2018 10:07PM ET,LAA,5.7
SS,Didi Gregorius (11236287),Didi Gregorius,11236287,SS,4600,NYY@MIN 09/10/2018 08:10PM ET,NYY,8.50
2B,Gleyber Torres (11236324),Gleyber Torres,11236324,2B,4600,NYY@MIN 09/10/2018 08:10PM ET,NYY,7.98
SP,Justus Sheffield (11237066),Justus Sheffield,11237066,P,4600,NYY@MIN 09/10/2018 08:10PM ET,NYY,0
SP,A.J. Griffin (11237065),A.J. Griffin,11237065,P,4600,Postponed,NYM,0
3B,Anthony Rendon (11236291),Anthony Rendon,11236291,3B,4600,WAS@PHI 09/10/2018 07:05PM ET,WAS,8.63
RP,Alec Asher (11237071),Alec Asher,11237071,P,4500,MIL@CHC 09/10/2018 08:05PM ET,MIL,4.48
RP,Jake Thompson (11237075),Jake Thompson,11237075,P,4500,MIL@CHC 09/10/2018 08:05PM ET,MIL,3.97
3B,Josh Donaldson (11236290),Josh Donaldson,11236290,3B,4500,CLE@TB 09/10/2018 07:10PM ET,CLE,7.81
RP,Steven Brault (11237076),Steven Brault,11237076,P,4500,PIT@STL 09/10/2018 08:15PM ET,PIT,5.34
1B/OF,Christian Walker (11236302),Christian Walker,11236302,1B/OF,4500,ARI@COL 09/10/2018 08:40PM ET,ARI,2.36
SP,Chad Bettis (11237069),Chad Bettis,11237069,P,4500,ARI@COL 09/10/2018 08:40PM ET,COL,8.26
2B/OF,Whit Merrifield (11236315),Whit Merrifield,11236315,2B/OF,4500,CWS@KC 09/10/2018 08:15PM ET,KC,8.45
RP,Chris Volstad (11237067),Chris Volstad,11237067,P,4500,CWS@KC 09/10/2018 08:15PM ET,CWS,1.65
SP,Josh Staumont (11237077),Josh Staumont,11237077,P,4500,CWS@KC 09/10/2018 08:15PM ET,KC,0
SP,Joan Gregorio (11237070),Joan Gregorio,11237070,P,4500,ATL@SF 09/10/2018 10:15PM ET,SF,0
3B/SS,Jurickson Profar (11236317),Jurickson Profar,11236317,3B/SS,4500,TEX@LAA 09/10/2018 10:07PM ET,TEX,7.88
SP,Chris Tillman (11237068),Chris Tillman,11237068,P,4500,TEX@LAA 09/10/2018 10:07PM ET,TEX,-1.23
RP,Yohander Mendez (11237074),Yohander Mendez,11237074,P,4500,TEX@LAA 09/10/2018 10:07PM ET,TEX,4.99
OF,Aaron Hicks (11236298),Aaron Hicks,11236298,OF,4500,NYY@MIN 09/10/2018 08:10PM ET,NYY,8.55
SP,Adam Conley (11237072),Adam Conley,11237072,P,4500,Postponed,MIA,2.52
RP,Robert Gsellman (11237073),Robert Gsellman,11237073,P,4500,Postponed,NYM,3.24
RP,Jesse Chavez (11237078),Jesse Chavez,11237078,P,4400,MIL@CHC 09/10/2018 08:05PM ET,CHC,5.02
SP,Williams Perez (11237083),Williams Perez,11237083,P,4400,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
OF,Leonys Martin (11236301),Leonys Martin,11236301,OF,4400,CLE@TB 09/10/2018 07:10PM ET,CLE,7.48
1B/OF,Matt Adams (11236329),Matt Adams,11236329,1B/OF,4400,PIT@STL 09/10/2018 08:15PM ET,STL,5.71
2B/OF,Adam Frazier (11236333),Adam Frazier,11236333,2B/OF,4400,PIT@STL 09/10/2018 08:15PM ET,PIT,5.57
SP,Kris Medlen (11237082),Kris Medlen,11237082,P,4400,ARI@COL 09/10/2018 08:40PM ET,ARI,-4.8
SP,Braden Shipley (11237087),Braden Shipley,11237087,P,4400,ARI@COL 09/10/2018 08:40PM ET,ARI,1.68
1B,Jose Abreu (11236312),Jose Abreu,11236312,1B,4400,CWS@KC 09/10/2018 08:15PM ET,CWS,8.26
RP,Glenn Sparkman (11237088),Glenn Sparkman,11237088,P,4400,CWS@KC 09/10/2018 08:15PM ET,KC,3.71
1B,Freddie Freeman (11236300),Freddie Freeman,11236300,1B,4400,ATL@SF 09/10/2018 10:15PM ET,ATL,9.01
SP,Jeff Samardzija (11237081),Jeff Samardzija,11237081,P,4400,ATL@SF 09/10/2018 10:15PM ET,SF,5.75
SP,Tyler Beede (11237086),Tyler Beede,11237086,P,4400,ATL@SF 09/10/2018 10:15PM ET,SF,5.22
RP,Matt Bush (11237079),Matt Bush,11237079,P,4400,TEX@LAA 09/10/2018 10:07PM ET,TEX,2.02
SP,Yovani Gallardo (11237080),Yovani Gallardo,11237080,P,4400,TEX@LAA 09/10/2018 10:07PM ET,TEX,6.83
RP,Deck McGuire (11237084),Deck McGuire,11237084,P,4400,TEX@LAA 09/10/2018 10:07PM ET,LAA,2.86
3B,Miguel Andujar (11236321),Miguel Andujar,11236321,3B,4400,NYY@MIN 09/10/2018 08:10PM ET,NYY,8.13
RP,Rafael Montero (11237085),Rafael Montero,11237085,P,4400,Postponed,NYM,0
2B/SS,Asdrubal Cabrera (11236304),Asdrubal Cabrera,11236304,2B/SS,4400,WAS@PHI 09/10/2018 07:05PM ET,PHI,7.37
1B,Carlos Santana (11236307),Carlos Santana,11236307,1B,4400,WAS@PHI 09/10/2018 07:05PM ET,PHI,7.62
SP,Sixto Sanchez (11237089),Sixto Sanchez,11237089,P,4400,WAS@PHI 09/10/2018 07:05PM ET,PHI,0
3B,Kris Bryant (11236319),Kris Bryant,11236319,3B,4300,MIL@CHC 09/10/2018 08:05PM ET,CHC,8.61
RP,Ryne Stanek (11237092),Ryne Stanek,11237092,P,4300,CLE@TB 09/10/2018 07:10PM ET,TB,4.08
RP,Shawn Morimando (11237094),Shawn Morimando,11237094,P,4300,CLE@TB 09/10/2018 07:10PM ET,CLE,0
SP,Tim Cooney (11237095),Tim Cooney,11237095,P,4300,CLE@TB 09/10/2018 07:10PM ET,CLE,0
RP,Hunter Wood (11237096),Hunter Wood,11237096,P,4300,CLE@TB 09/10/2018 07:10PM ET,TB,4.23
RP,Austin Pruitt (11237097),Austin Pruitt,11237097,P,4300,CLE@TB 09/10/2018 07:10PM ET,TB,5.47
RP,Diego Castillo (11237099),Diego Castillo,11237099,P,4300,CLE@TB 09/10/2018 07:10PM ET,TB,4.05
OF,Marcell Ozuna (11236314),Marcell Ozuna,11236314,OF,4300,PIT@STL 09/10/2018 08:15PM ET,STL,7.37
3B/SS,Eduardo Escobar (11236310),Eduardo Escobar,11236310,3B/SS,4300,ARI@COL 09/10/2018 08:40PM ET,ARI,7.86
OF,A.J. Pollock (11236313),A.J. Pollock,11236313,OF,4300,ARI@COL 09/10/2018 08:40PM ET,ARI,8.02
C,Salvador Perez (11236345),Salvador Perez,11236345,C,4300,CWS@KC 09/10/2018 08:15PM ET,KC,7.12
RP,Heath Fillmyer (11237098),Heath Fillmyer,11237098,P,4300,CWS@KC 09/10/2018 08:15PM ET,KC,7.09
RP,Dan Winkler (11237093),Dan Winkler,11237093,P,4300,ATL@SF 09/10/2018 10:15PM ET,ATL,3.02
SP,Edinson Volquez (11237090),Edinson Volquez,11237090,P,4300,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
OF,Michael Conforto (11236322),Michael Conforto,11236322,OF,4300,Postponed,NYM,7.10
SP,Jeff Locke (11237091),Jeff Locke,11237091,P,4300,Postponed,MIA,0
OF,Adam Eaton (11236320),Adam Eaton,11236320,OF,4300,WAS@PHI 09/10/2018 07:05PM ET,WAS,7.09
OF,Rhys Hoskins (11236323),Rhys Hoskins,11236323,OF,4300,WAS@PHI 09/10/2018 07:05PM ET,PHI,8.77
2B/OF,Ben Zobrist (11236325),Ben Zobrist,11236325,2B/OF,4200,MIL@CHC 09/10/2018 08:05PM ET,CHC,6.93
SP,Trevor Clifton (11237106),Trevor Clifton,11237106,P,4200,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
OF,Tyler O'Neill (11236332),Tyler O'Neill,11236332,OF,4200,PIT@STL 09/10/2018 08:15PM ET,STL,5.24
SS,Paul DeJong (11236358),Paul DeJong,11236358,SS,4200,PIT@STL 09/10/2018 08:15PM ET,STL,7.55
2B/3B,Daniel Descalso (11236308),Daniel Descalso,11236308,2B/3B,4200,ARI@COL 09/10/2018 08:40PM ET,ARI,5.71
OF,Steven Souza Jr. (11236328),Steven Souza Jr.,11236328,OF,4200,ARI@COL 09/10/2018 08:40PM ET,ARI,6.48
RP,Troy Scribner (11237104),Troy Scribner,11237104,P,4200,ARI@COL 09/10/2018 08:40PM ET,ARI,6.25
RP,Casey Kelly (11237100),Casey Kelly,11237100,P,4200,ATL@SF 09/10/2018 10:15PM ET,SF,7.75
RP,Eddie Butler (11237101),Eddie Butler,11237101,P,4200,TEX@LAA 09/10/2018 10:07PM ET,TEX,2.17
OF,Brett Gardner (11236306),Brett Gardner,11236306,OF,4200,NYY@MIN 09/10/2018 08:10PM ET,NYY,7.48
SP,Dietrich Enns (11237102),Dietrich Enns,11237102,P,4200,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
SP,Stephen Gonsalves (11237105),Stephen Gonsalves,11237105,P,4200,NYY@MIN 09/10/2018 08:10PM ET,MIN,-3.76
1B,Ryan Zimmerman (11236327),Ryan Zimmerman,11236327,1B,4200,WAS@PHI 09/10/2018 07:05PM ET,WAS,7.43
OF,Roman Quinn (11236331),Roman Quinn,11236331,OF,4200,WAS@PHI 09/10/2018 07:05PM ET,PHI,5.88
C,Wilson Ramos (11236341),Wilson Ramos,11236341,C,4200,WAS@PHI 09/10/2018 07:05PM ET,PHI,7.67
RP,Austin Voth (11237103),Austin Voth,11237103,P,4200,WAS@PHI 09/10/2018 07:05PM ET,WAS,-5.45
RP,Andrew Kittredge (11237110),Andrew Kittredge,11237110,P,4100,CLE@TB 09/10/2018 07:10PM ET,TB,1.76
C,Yadier Molina (11236364),Yadier Molina,11236364,C,4100,PIT@STL 09/10/2018 08:15PM ET,STL,7.44
OF,Raimel Tapia (11236350),Raimel Tapia,11236350,OF,4100,ARI@COL 09/10/2018 08:40PM ET,COL,2.65
SP,Ryan Castellani (11237118),Ryan Castellani,11237118,P,4100,ARI@COL 09/10/2018 08:40PM ET,COL,0
1B,Ryan O'Hearn (11236357),Ryan O'Hearn,11236357,1B,4100,CWS@KC 09/10/2018 08:15PM ET,KC,8.79
SP,Jesse Hahn (11237108),Jesse Hahn,11237108,P,4100,CWS@KC 09/10/2018 08:15PM ET,KC,0
OF,Nick Markakis (11236337),Nick Markakis,11236337,OF,4100,ATL@SF 09/10/2018 10:15PM ET,ATL,8.10
3B,Johan Camargo (11236352),Johan Camargo,11236352,3B,4100,ATL@SF 09/10/2018 10:15PM ET,ATL,7.4
2B,Ozzie Albies (11236359),Ozzie Albies,11236359,2B,4100,ATL@SF 09/10/2018 10:15PM ET,ATL,8.34
OF,Shin-soo Choo (11236336),Shin-soo Choo,11236336,OF,4100,TEX@LAA 09/10/2018 10:07PM ET,TEX,8.49
OF,Justin Upton (11236340),Justin Upton,11236340,OF,4100,TEX@LAA 09/10/2018 10:07PM ET,LAA,8.16
OF,Jabari Blash (11236344),Jabari Blash,11236344,OF,4100,TEX@LAA 09/10/2018 10:07PM ET,LAA,2.06
SS,Andrelton Simmons (11236348),Andrelton Simmons,11236348,SS,4100,TEX@LAA 09/10/2018 10:07PM ET,LAA,7.47
2B,Rougned Odor (11236351),Rougned Odor,11236351,2B,4100,TEX@LAA 09/10/2018 10:07PM ET,TEX,8.30
1B/OF,Joey Gallo (11236353),Joey Gallo,11236353,1B/OF,4100,TEX@LAA 09/10/2018 10:07PM ET,TEX,7.87
SP,Matt Moore (11237107),Matt Moore,11237107,P,4100,TEX@LAA 09/10/2018 10:07PM ET,TEX,4.31
RP,Noe Ramirez (11237111),Noe Ramirez,11237111,P,4100,TEX@LAA 09/10/2018 10:07PM ET,LAA,3.42
SP,Odrisamer Despaigne (11237115),Odrisamer Despaigne,11237115,P,4100,TEX@LAA 09/10/2018 10:07PM ET,LAA,3.56
OF,Andrew McCutchen (11236339),Andrew McCutchen,11236339,OF,4100,NYY@MIN 09/10/2018 08:10PM ET,NYY,7.72
OF,Eddie Rosario (11236349),Eddie Rosario,11236349,OF,4100,NYY@MIN 09/10/2018 08:10PM ET,MIN,8.43
SP,Kohl Stewart (11237116),Kohl Stewart,11237116,P,4100,NYY@MIN 09/10/2018 08:10PM ET,MIN,5.72
SP,Jason Vargas (11236259),Jason Vargas,11236259,P,4100,Postponed,NYM,7.13
3B,Todd Frazier (11236343),Todd Frazier,11236343,3B,4100,Postponed,NYM,7.59
RP,Chris O'Grady (11237112),Chris O'Grady,11237112,P,4100,Postponed,MIA,1.89
RP,Elieser Hernandez (11237113),Elieser Hernandez,11237113,P,4100,Postponed,MIA,3.64
SP,P.J. Conlon (11237119),P.J. Conlon,11237119,P,4100,Postponed,NYM,1.02
2B,Cesar Hernandez (11236346),Cesar Hernandez,11236346,2B,4100,WAS@PHI 09/10/2018 07:05PM ET,PHI,7.52
OF,Odubel Herrera (11236347),Odubel Herrera,11236347,OF,4100,WAS@PHI 09/10/2018 07:05PM ET,PHI,7.25
OF,Dylan Cozens (11236355),Dylan Cozens,11236355,OF,4100,WAS@PHI 09/10/2018 07:05PM ET,PHI,1.67
OF,Victor Robles (11236356),Victor Robles,11236356,OF,4100,WAS@PHI 09/10/2018 07:05PM ET,WAS,1.8
RP,Adam Morgan (11237109),Adam Morgan,11237109,P,4100,WAS@PHI 09/10/2018 07:05PM ET,PHI,1.85
RP,Drew Anderson (11237114),Drew Anderson,11237114,P,4100,WAS@PHI 09/10/2018 07:05PM ET,PHI,4.05
SP,Wil Crowe (11237117),Wil Crowe,11237117,P,4100,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
SP,Seth Romero (11237120),Seth Romero,11237120,P,4100,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
3B,Mike Moustakas (11236342),Mike Moustakas,11236342,3B,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,7.58
OF,Curtis Granderson (11236365),Curtis Granderson,11236365,OF,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,5.9
OF,Ryan Braun (11236366),Ryan Braun,11236366,OF,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,6.94
OF,Keon Broxton (11236370),Keon Broxton,11236370,OF,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,4.40
C,Willson Contreras (11236395),Willson Contreras,11236395,C,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,6.54
RP,Matt Albers (11237124),Matt Albers,11237124,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,1.84
RP,Joakim Soria (11237127),Joakim Soria,11237127,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,3.14
RP,Pedro Strop (11237131),Pedro Strop,11237131,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,3.25
RP,Fernando Rodriguez Jr. (11237132),Fernando Rodriguez Jr.,11237132,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
RP,Brandon Kintzler (11237136),Brandon Kintzler,11237136,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,1.73
RP,Xavier Cedeno (11237140),Xavier Cedeno,11237140,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,2.49
RP,Brian Duensing (11237143),Brian Duensing,11237143,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0.82
RP,Brandon Morrow (11237148),Brandon Morrow,11237148,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.87
RP,Jeremy Jeffress (11237150),Jeremy Jeffress,11237150,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,4.24
RP,Steve Cishek (11237175),Steve Cishek,11237175,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,3.34
RP,Justin Wilson (11237194),Justin Wilson,11237194,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.99
RP,Anthony Bass (11237196),Anthony Bass,11237196,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.49
RP,Dan Jennings (11237199),Dan Jennings,11237199,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,2.23
RP,Jacob Barnes (11237269),Jacob Barnes,11237269,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,2.63
RP,Randy Rosario (11237274),Randy Rosario,11237274,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.65
RP,Justin Hancock (11237286),Justin Hancock,11237286,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,3.74
RP,Dillon Maples (11237294),Dillon Maples,11237294,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0.72
RP,Carl Edwards Jr. (11237304),Carl Edwards Jr.,11237304,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,3.60
SP,Duane Underwood Jr. (11237317),Duane Underwood Jr.,11237317,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,10
RP,Josh Hader (11237325),Josh Hader,11237325,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,7.58
SP,Adbert Alzolay (11237341),Adbert Alzolay,11237341,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
SP,Oscar De La Cruz (11237342),Oscar De La Cruz,11237342,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
SP,Phil Bickford (11237344),Phil Bickford,11237344,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
RP,Corey Knebel (11237346),Corey Knebel,11237346,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,3.49
RP,Taylor Williams (11237349),Taylor Williams,11237349,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,2.59
SP,Jake Stinnett (11237363),Jake Stinnett,11237363,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
SP,Thomas Hatch (11237365),Thomas Hatch,11237365,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
SP,Marcos Diplan (11237377),Marcos Diplan,11237377,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
SP,Kodi Medeiros (11237379),Kodi Medeiros,11237379,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
RP,James Norwood (11237388),James Norwood,11237388,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,1.66
SP,Cody Ponce (11237403),Cody Ponce,11237403,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
SP,Nathan Kirby (11237411),Nathan Kirby,11237411,P,4000,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
SP,Brendon Little (11237420),Brendon Little,11237420,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
SP,Jose Albertos (11237433),Jose Albertos,11237433,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
SP,Alex Lange (11237437),Alex Lange,11237437,P,4000,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
1B,Edwin Encarnacion (11236335),Edwin Encarnacion,11236335,1B,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,8.25
OF,Tommy Pham (11236368),Tommy Pham,11236368,OF,4000,CLE@TB 09/10/2018 07:10PM ET,TB,7.93
2B,Jason Kipnis (11236369),Jason Kipnis,11236369,2B,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,6.76
OF,Austin Meadows (11236374),Austin Meadows,11236374,OF,4000,CLE@TB 09/10/2018 07:10PM ET,TB,5.96
RP,Oliver Perez (11237122),Oliver Perez,11237122,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,2.51
RP,Sergio Romo (11237142),Sergio Romo,11237142,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,2.97
RP,Chaz Roe (11237144),Chaz Roe,11237144,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,2.49
RP,Andrew Miller (11237149),Andrew Miller,11237149,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,3.27
RP,Jon Edwards (11237162),Jon Edwards,11237162,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,1.77
RP,Dan Otero (11237171),Dan Otero,11237171,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,1.78
RP,Neil Ramirez (11237178),Neil Ramirez,11237178,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,2.43
RP,Evan Scribner (11237186),Evan Scribner,11237186,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,0
RP,Brad Hand (11237191),Brad Hand,11237191,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,4.32
RP,Ryan Weber (11237202),Ryan Weber,11237202,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,1.6
RP,Adam Wilk (11237221),Adam Wilk,11237221,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
RP,Vidal Nuno (11237226),Vidal Nuno,11237226,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,9.02
RP,Lisalverto Bonilla (11237234),Lisalverto Bonilla,11237234,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
RP,Perci Garner (11237248),Perci Garner,11237248,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
RP,Adam Kolarek (11237249),Adam Kolarek,11237249,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,2.49
RP,Cody Allen (11237251),Cody Allen,11237251,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,3.08
SP,Cody Anderson (11237253),Cody Anderson,11237253,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
RP,Ryan Merritt (11237287),Ryan Merritt,11237287,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
RP,Nick Goody (11237295),Nick Goody,11237295,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,1.64
RP,Jose Alvarado (11237312),Jose Alvarado,11237312,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,3.16
RP,Tyler Olson (11237322),Tyler Olson,11237322,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,1.71
RP,James Hoyt (11237336),James Hoyt,11237336,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,-0.45
RP,Adam Cimber (11237353),Adam Cimber,11237353,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,2.59
RP,Chih-Wei Hu (11237371),Chih-Wei Hu,11237371,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,7.9
SP,Brady Aiken (11237378),Brady Aiken,11237378,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
SP,Aaron Civale (11237408),Aaron Civale,11237408,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
SP,Triston McKenzie (11237412),Triston McKenzie,11237412,P,4000,CLE@TB 09/10/2018 07:10PM ET,CLE,0
SP,Austin Franklin (11237430),Austin Franklin,11237430,P,4000,CLE@TB 09/10/2018 07:10PM ET,TB,0
2B/SS,Yairo Munoz (11236372),Yairo Munoz,11236372,2B/SS,4000,PIT@STL 09/10/2018 08:15PM ET,STL,5.51
RP,Bud Norris (11237156),Bud Norris,11237156,P,4000,PIT@STL 09/10/2018 08:15PM ET,STL,3.02
RP,Luke Gregerson (11237167),Luke Gregerson,11237167,P,4000,PIT@STL 09/10/2018 08:15PM ET,STL,1.21
RP,Brett Cecil (11237172),Brett Cecil,11237172,P,4000,PIT@STL 09/10/2018 08:15PM ET,STL,0.71
RP,Bo Schultz (11237214),Bo Schultz,11237214,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,0
SP,Nik Turley (11237217),Nik Turley,11237217,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,0
RP,Trevor Rosenthal (11237224),Trevor Rosenthal,11237224,P,4000,PIT@STL 09/10/2018 08:15PM ET,STL,0
RP,Felipe Vazquez (11237231),Felipe Vazquez,11237231,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,3.70
RP,A.J. Schugel (11237241),A.J. Schugel,11237241,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,0
RP,Richard Rodriguez (11237243),Richard Rodriguez,11237243,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,4.16
RP,Chasen Shreve (11237250),Chasen Shreve,11237250,P,4000,PIT@STL 09/10/2018 08:15PM ET,STL,2.84
RP,Casey Sadler (11237254),Casey Sadler,11237254,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,0.28
RP,Dovydas Neverauskas (11237255),Dovydas Neverauskas,11237255,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,1.37
RP,Ryan Sherriff (11237258),Ryan Sherriff,11237258,P,4000,PIT@STL 09/10/2018 08:15PM ET,STL,0.83
RP,Michael Feliz (11237266),Michael Feliz,11237266,P,4000,PIT@STL 09/10/2018 08:15PM ET,PIT,2.29
